id,status_group
11400,non functional
11414,functional
11417,functional
11422,non functional
11435,functional
11436,non functional
11439,functional
11443,functional needs repair
11452,functional
11453,non functional
11454,non functional
11456,functional
11461,functional
11466,non functional
11477,non functional
11480,non functional
11498,functional
11507,functional
11514,functional needs repair
11519,non functional
11535,functional
11553,functional
11556,non functional
11557,functional
11561,functional
11563,functional
11569,functional
11588,functional
11589,non functional
11608,functional
11620,functional
11623,non functional
11624,functional
11626,non functional
11628,functional
11631,functional
11645,functional
11648,functional
11650,non functional
11651,functional needs repair
11657,functional
11661,non functional
11662,functional
11670,functional
11671,non functional
11674,functional
11680,functional
11685,non functional
11690,non functional
11694,functional
11704,non functional
11705,functional
11709,functional
11725,non functional
11726,functional
11728,functional
11729,functional
11730,non functional
11731,non functional
11737,non functional
11742,non functional
11743,functional
11747,functional
11752,functional
11755,functional
11761,functional
11764,functional
11772,functional
11775,functional
11776,non functional
11778,non functional
11782,functional
11783,non functional
11788,functional
11789,functional
11794,non functional
11806,functional needs repair
11818,functional
11825,functional
11829,non functional
11830,functional
11836,functional
11838,non functional
11844,functional
11853,non functional
11859,non functional
11863,functional
11864,functional
11867,functional
11869,functional needs repair
11873,non functional
11878,non functional
11880,functional
11893,non functional
11895,functional
11908,functional needs repair
11911,functional
11913,functional
11918,functional
11922,functional
11925,functional
11930,functional
11932,functional
11934,functional
11937,functional
11939,functional
11940,non functional
11942,functional
11946,non functional
11959,non functional
11963,functional
11969,functional
11977,functional
11978,non functional
11979,non functional
11989,non functional
12001,non functional
12002,non functional
12003,non functional
12010,functional
12013,non functional
12015,non functional
12017,non functional
12018,non functional
12020,non functional
12026,functional
12028,functional
12034,non functional
12036,functional
12042,non functional
12044,functional
12049,non functional
12054,non functional
12058,non functional
12063,non functional
12066,functional
12068,non functional
12069,functional needs repair
12074,functional
12076,non functional
12080,non functional
12087,non functional
12091,functional
12100,non functional
12106,functional
12107,functional
12109,non functional
12112,functional
12119,functional
12124,functional
12125,functional
12138,functional
12143,non functional
12145,non functional
12148,non functional
12157,functional
12160,non functional
12181,non functional
12189,non functional
12193,functional
12201,non functional
12205,functional
12208,non functional
12229,functional
12238,non functional
12242,functional
12259,functional
12269,non functional
12279,functional
12284,functional
12304,non functional
12311,functional
12325,functional
12327,non functional
12336,functional
12349,functional
12353,functional
12359,functional needs repair
12360,functional
12363,non functional
12368,functional
12369,functional
12378,functional
12383,functional
12395,non functional
12399,non functional
12407,functional
12409,functional
12427,non functional
12434,functional
12438,non functional
12440,functional
12448,functional
12453,non functional
12455,functional
12457,functional
12458,non functional
12468,functional
12471,functional
12477,functional
12479,functional
12482,functional
12485,non functional
12497,non functional
12509,functional
12512,functional
12513,functional
12518,functional
12524,functional
12527,functional
12528,functional
12533,non functional
12535,functional
12536,functional
12537,functional
12541,non functional
12545,functional
12549,functional
12557,functional
12559,functional
12562,functional
12567,non functional
12571,functional
12582,functional
12583,functional
12589,non functional
12592,functional needs repair
12594,functional
12599,non functional
12606,functional needs repair
12613,non functional
12617,non functional
12636,non functional
12644,functional
12645,functional needs repair
12647,functional
12655,functional
12657,non functional
12660,non functional
12670,functional
12671,functional
12682,non functional
12686,functional
12699,non functional
12702,non functional
12703,functional
12704,non functional
12705,functional
12708,non functional
12716,functional
12722,functional
12726,functional needs repair
12727,functional
12733,functional
12737,non functional
12738,non functional
12740,functional
12745,functional
12747,functional
12750,non functional
12754,functional needs repair
12758,functional
12765,non functional
12772,non functional
12774,functional
12779,non functional
12806,functional
12808,functional
12816,functional
12818,functional
12820,functional
12821,functional
12822,functional
12826,non functional
12837,non functional
12844,functional
12857,non functional
12858,non functional
12859,functional
12860,functional
12863,functional
12871,functional needs repair
12881,functional
12883,functional
12884,non functional
12886,non functional
12892,functional
12900,functional
12902,functional
12909,functional needs repair
12912,functional
12913,functional
12926,functional
12931,functional
12932,functional
12933,functional
12935,non functional
12944,non functional
12954,functional
12955,functional
12965,functional
12970,functional
12997,functional
13012,functional
13017,functional
13025,non functional
13028,non functional
13031,functional
13032,functional
13035,functional
13044,non functional
